Date,Name,PreOrg,cowgirl,doggy,kinky,missionary,reversecowgirl,standing,HerRanking,MyRanking,OurRanking
2010-05-29 00:00:00,J1,0,False,False,False,False,False,False,0,1,0.5
2010-06-01 00:00:00,J1,1,False,False,False,True,False,True,10,4,7
2010-06-02 00:00:00,J1,0,False,True,False,False,False,True,3,0,1.5
2010-06-05 00:00:00,J1,1,False,True,False,True,False,False,10,3,6.5
2010-06-06 00:00:00,J1,0,False,True,False,True,False,False,4,0,2
2010-06-09 00:00:00,J1,1,False,False,False,True,True,False,5,10,7.5
2010-06-11 00:00:00,J1,1,False,True,False,True,False,False,10,3,6.5
2010-06-12 00:00:00,J1,1,True,True,False,False,False,False,1,5,3
2010-06-14 00:00:00,J1,1,False,False,False,False,False,False,7,5,6
2010-06-15 00:00:00,J1,0,False,False,False,False,False,False,2,1,1.5
2010-06-17 00:00:00,J1,3,False,False,False,False,False,False,10,10,10
2010-06-23 00:00:00,J1,1,False,False,False,False,False,False,7,5,6
2010-06-26 00:00:00,J1,0,False,False,False,True,False,False,2,3,2.5
2010-06-26 08:00:00,J1,1,False,True,False,True,False,False,10,4,7
2010-06-26 16:00:00,J1,1,False,True,False,False,False,False,7,2,4.5
2010-06-28 00:00:00,J1,0,False,False,False,True,False,False,3,4,3.5
2010-06-30 00:00:00,J1,1,True,True,False,True,False,False,5,7,6
2010-07-01 00:00:00,J1,0,False,False,False,True,False,False,2,3,2.5
2010-07-02 00:00:00,J1,1,False,False,False,False,False,False,7,6,6.5
2010-07-02 12:00:00,J1,0,False,False,False,True,False,False,5,5,5
2010-07-03 00:00:00,J1,2,False,False,False,True,False,False,10,10,10
2010-07-05 00:00:00,J1,3,False,True,False,False,False,True,10,6,8
2010-07-07 00:00:00,J1,1,False,False,False,True,True,False,6,10,8
2010-07-16 00:00:00,J1,0,False,False,False,True,False,False,3,2,2.5
2010-07-17 00:00:00,J1,0,False,True,False,True,False,False,3,0,1.5
2010-07-20 00:00:00,J1,1,False,False,False,True,False,False,8,7,7.5
2010-07-20 12:00:00,J1,0,False,True,False,False,False,False,4,0,2
2010-07-21 00:00:00,J1,0,False,True,False,True,False,False,3,0,1.5
2010-07-30 00:00:00,J1,1,False,False,False,True,False,False,10,8,9
2010-08-01 00:00:00,J1,1,False,False,False,False,False,False,7,5,6
2010-08-02 00:00:00,J1,0,False,False,False,False,False,False,2,1,1.5
2010-08-08 00:00:00,J1,0,False,True,False,False,False,False,2,0,1
2010-08-14 00:00:00,J1,1,False,False,False,False,False,False,8,3,5.5
2010-08-14 12:00:00,J1,0,False,False,False,False,False,False,0,1,0.5
2010-08-15 00:00:00,J1,0,False,True,False,False,False,False,1,0,0.5
2010-08-17 00:00:00,J1,0,False,False,False,True,False,False,4,3,3.5
2010-08-29 00:00:00,J1,1,False,False,False,True,False,False,8,8,8
2010-09-06 00:00:00,J1,1,False,False,False,False,False,False,8,6,7
2010-09-07 00:00:00,J1,3,False,True,False,False,False,False,10,10,10
2010-09-10 00:00:00,J1,1,False,False,False,True,False,False,10,10,10
2010-09-13 00:00:00,J1,1,False,False,False,True,False,False,10,10,10
2010-09-13 12:00:00,J1,3,False,False,False,True,False,False,10,10,10
2010-09-19 00:00:00,J1,3,False,False,False,True,False,False,10,10,10
2010-09-21 00:00:00,J1,1,False,False,False,False,False,False,9,5,7
2010-09-23 00:00:00,J1,1,False,False,False,True,False,False,10,8,9
2010-09-24 00:00:00,J1,2,False,True,False,True,False,False,10,6,8
2010-10-01 00:00:00,J1,0,False,False,False,True,False,False,2,3,2.5
2010-10-07 00:00:00,J1,0,False,True,False,False,False,False,3,0,1.5
2010-10-10 00:00:00,J1,0,False,True,False,False,False,False,3,0,1.5
2010-10-16 00:00:00,J1,0,False,True,False,True,False,False,5,0,2.5
2010-11-08 00:00:00,J1,0,False,False,False,True,False,False,3,2,2.5
2010-11-19 00:00:00,J1,1,False,True,False,True,False,False,10,3,6.5
2010-11-22 00:00:00,J1,2,False,False,False,False,False,False,10,10,10
2010-12-16 00:00:00,J1,0,False,False,False,True,True,False,0,9,4.5
2010-12-25 00:00:00,J1,0,False,False,False,True,False,False,2,2,2
2011-01-25 00:00:00,J1,0,False,True,False,False,False,False,0,0,0
2011-12-01 00:00:00,J2,3,False,True,False,False,False,False,6,10,8
2011-12-01 12:00:00,J2,1,True,True,False,False,False,False,7,4,5.5
2011-12-03 00:00:00,J2,1,True,False,False,False,False,False,7,10,8.5
2011-12-04 00:00:00,J2,2,False,True,False,False,False,False,4,5,4.5
2011-12-05 00:00:00,J2,2,True,False,False,False,True,False,8,10,9
2011-12-06 00:00:00,J2,1,False,False,False,False,False,False,2,7,4.5
2011-12-07 00:00:00,J2,0,False,False,False,False,False,False,0,0,0
2011-12-08 00:00:00,J2,2,True,False,False,False,False,False,9,10,9.5
2011-12-09 00:00:00,J2,0,True,True,False,False,False,False,8,0,4
2011-12-09 12:00:00,J2,0,False,True,False,True,False,False,5,0,2.5
2011-12-10 00:00:00,J2,2,False,False,True,False,False,False,10,10,10
2011-12-10 08:00:00,J2,2,False,False,False,False,False,False,3,10,6.5
2011-12-10 16:00:00,J2,0,False,False,False,False,False,False,1,0,0.5
2011-12-11 00:00:00,J2,1,False,True,False,False,False,False,1,1,1
2011-12-12 00:00:00,J2,3,False,False,False,False,False,False,5,10,7.5
2011-12-13 00:00:00,J2,2,False,False,False,True,False,False,6,10,8
2011-12-14 00:00:00,J2,0,False,False,False,False,False,False,2,1,1.5
2011-12-14 08:00:00,J2,0,False,False,False,False,False,False,1,2,1.5
2011-12-14 16:00:00,J2,1,False,False,False,False,False,False,2,6,4
2011-12-19 00:00:00,J2,1,True,False,False,False,False,False,6,9,7.5
2011-12-19 08:00:00,J2,2,False,False,False,False,False,False,4,10,7
2011-12-19 16:00:00,J2,2,True,False,False,False,False,False,9,10,9.5
2011-12-20 00:00:00,J2,0,False,False,False,False,False,False,0,0,0
2011-12-20 08:00:00,J2,1,True,False,False,False,False,False,8,9,8.5
2011-12-20 16:00:00,J2,0,False,False,False,False,False,False,0,0,0
2011-12-23 00:00:00,J2,0,True,False,False,False,False,False,7,4,5.5
2011-12-23 08:00:00,J2,0,True,False,False,False,False,False,5,5,5
2011-12-23 16:00:00,J2,1,True,False,False,False,False,False,7,9,8
2011-12-24 00:00:00,J2,1,True,True,False,False,False,False,10,4,7
2011-12-25 00:00:00,J2,0,True,True,False,False,False,False,7,0,3.5
2011-12-28 00:00:00,J2,0,True,False,False,True,False,False,5,6,5.5
2011-12-28 12:00:00,J2,1,True,False,True,False,True,False,10,10,10
2011-12-30 00:00:00,J2,1,False,False,False,False,False,False,3,7,5
2011-12-31 00:00:00,J2,0,False,False,False,True,False,False,2,3,2.5
2012-01-01 00:00:00,J2,4,True,False,False,False,False,False,10,10,10
2012-01-02 00:00:00,J2,2,False,False,False,True,False,False,4,10,7
2012-01-03 00:00:00,J2,1,False,False,True,True,False,False,10,10,10
2012-01-04 00:00:00,J2,3,False,False,False,False,False,False,4,10,7
2012-01-08 00:00:00,J2,3,True,False,False,False,False,False,9,10,9.5
2012-01-08 12:00:00,J2,2,False,False,False,False,False,False,3,10,6.5
2012-01-09 00:00:00,J2,1,True,True,False,False,False,False,10,3,6.5
2012-01-11 00:00:00,J2,1,True,False,False,False,False,False,6,10,8
2012-01-12 00:00:00,J2,2,False,False,False,False,False,False,3,10,6.5
2012-01-12 08:00:00,J2,1,True,False,True,False,False,False,10,10,10
2012-01-12 16:00:00,J2,0,False,False,False,False,False,False,0,1,0.5
2012-01-13 00:00:00,J2,0,True,False,False,True,True,False,10,10,10
2012-01-13 08:00:00,J2,0,False,False,False,False,False,False,0,0,0
2012-01-13 16:00:00,J2,1,True,True,False,False,False,False,7,5,6
2012-01-14 00:00:00,J2,1,True,True,False,False,False,False,8,3,5.5
2012-01-21 00:00:00,J2,1,True,True,False,False,False,False,8,2,5
2012-01-23 00:00:00,J2,0,False,True,False,False,False,False,2,0,1
2012-01-25 00:00:00,J2,2,True,True,False,False,False,False,10,8,9
2012-01-25 12:00:00,J2,1,False,False,False,False,False,False,2,7,4.5
2012-01-26 00:00:00,J2,0,True,False,False,False,False,False,5,5,5
2012-01-28 00:00:00,J2,0,True,False,False,True,False,False,6,7,6.5
2012-01-29 00:00:00,J2,2,True,True,False,False,False,False,10,10,10
2012-01-30 00:00:00,J2,2,True,False,False,False,False,False,7,10,8.5
2012-01-30 12:00:00,J2,1,True,False,False,False,False,False,7,10,8.5
2012-02-01 00:00:00,J2,1,True,True,False,False,False,False,8,4,6
2012-02-03 00:00:00,J2,0,True,False,False,False,False,False,7,5,6
2012-02-04 00:00:00,J2,0,True,True,False,False,False,False,7,0,3.5
2012-02-07 00:00:00,J2,0,False,False,False,False,False,False,1,0,0.5
2012-02-08 00:00:00,J2,1,True,True,False,False,False,False,8,4,6
2012-02-08 12:00:00,J2,0,True,False,False,True,False,False,8,6,7
2012-02-09 00:00:00,J2,1,True,False,False,False,True,False,9,10,9.5
2012-02-11 00:00:00,J2,0,False,False,True,True,False,False,10,10,10
2012-02-13 00:00:00,J2,1,True,False,False,False,False,False,7,10,8.5
2012-02-14 00:00:00,J2,2,False,False,False,True,False,False,6,10,8
2012-02-14 12:00:00,J2,1,False,False,False,False,False,False,2,6,4
2012-02-16 00:00:00,J2,0,True,False,False,False,False,False,5,4,4.5
2012-02-16 12:00:00,J2,2,False,False,True,True,True,False,10,10,10
2012-02-17 00:00:00,J2,0,False,False,False,False,False,False,0,0,0
2012-02-18 00:00:00,J2,0,True,True,False,True,False,False,8,1,4.5
2012-02-18 06:00:00,J2,1,True,True,False,True,False,False,10,6,8
2012-02-18 12:00:00,J2,0,True,False,False,False,False,False,7,5,6
2012-02-18 18:00:00,J2,0,False,True,False,True,False,False,5,0,2.5
2012-02-19 00:00:00,J2,0,False,False,False,False,False,False,2,0,1
2012-02-19 06:00:00,J2,1,False,False,False,False,False,False,1,5,3
2012-02-19 12:00:00,J2,1,True,False,False,True,False,False,9,10,9.5
2012-02-19 18:00:00,J2,2,True,False,False,False,False,False,9,10,9.5
2012-02-21 00:00:00,J2,0,True,False,False,False,False,False,6,4,5
2012-02-21 08:00:00,J2,1,False,False,False,False,False,True,0,1,0.5
2012-02-21 16:00:00,J2,1,False,False,False,False,False,False,3,5,4
2012-02-22 00:00:00,J2,0,False,False,False,True,False,False,1,4,2.5
2012-02-23 00:00:00,J2,0,True,True,False,True,False,False,10,1,5.5
2012-02-25 00:00:00,J2,0,True,False,False,False,False,False,6,5,5.5
2012-02-25 12:00:00,J2,2,False,False,False,True,False,False,7,10,8.5
2012-02-26 00:00:00,J2,1,True,False,False,True,True,False,9,10,9.5
2012-02-26 08:00:00,J2,0,False,False,False,False,False,False,1,1,1
2012-02-26 16:00:00,J2,0,True,False,False,True,False,False,8,7,7.5
2012-02-28 00:00:00,J2,2,False,False,False,False,False,False,3,10,6.5
2012-02-28 12:00:00,J2,2,True,False,False,False,False,False,10,10,10
2012-02-29 00:00:00,J2,3,True,True,False,False,False,False,10,10,10
2012-02-29 12:00:00,J2,1,True,True,False,False,False,False,9,5,7
2012-03-01 00:00:00,J2,0,True,False,False,False,False,False,8,4,6
2012-03-03 00:00:00,J2,1,True,False,False,False,False,False,7,10,8.5
2012-03-04 00:00:00,J2,0,True,True,False,False,False,False,6,0,3
2012-03-07 00:00:00,J2,1,False,True,False,False,False,False,3,0,1.5
2012-03-08 00:00:00,J2,0,False,False,False,False,False,False,0,2,1
2012-03-09 00:00:00,J2,1,False,False,False,False,False,False,3,5,4
2012-03-10 00:00:00,J2,2,True,False,False,True,True,False,10,10,10
2012-03-10 12:00:00,J2,4,False,True,False,False,False,False,8,10,9
2012-03-11 00:00:00,J2,2,False,False,False,False,False,False,4,10,7
2012-03-12 00:00:00,J2,0,False,True,False,False,False,False,2,0,1
2012-03-12 12:00:00,J2,1,False,True,False,False,False,False,3,2,2.5
2012-03-13 00:00:00,J2,1,True,False,False,True,False,False,9,9,9
2012-03-14 00:00:00,J2,0,False,False,False,True,False,False,2,3,2.5
2012-03-14 08:00:00,J2,2,True,False,False,True,False,False,10,10,10
2012-03-14 16:00:00,J2,4,False,False,False,False,False,False,7,10,8.5
2012-03-19 00:00:00,J2,0,True,False,False,True,False,False,8,6,7
2012-03-20 00:00:00,J2,0,True,False,False,False,False,False,6,2,4
2012-03-22 00:00:00,J2,2,False,False,False,False,False,False,2,10,6
2012-03-24 00:00:00,J2,1,True,False,False,False,False,False,7,10,8.5
2012-03-24 12:00:00,J2,2,False,False,False,False,False,False,4,9,6.5
2012-03-28 00:00:00,J2,1,True,False,False,True,False,False,9,10,9.5
2012-03-29 00:00:00,J2,0,True,False,False,False,False,False,6,5,5.5
2012-03-30 00:00:00,J2,1,False,False,False,False,False,False,3,6,4.5
2012-03-30 12:00:00,J2,1,False,False,False,True,False,False,4,6,5
2012-04-01 00:00:00,J2,3,False,True,False,False,False,False,6,10,8
2012-04-04 00:00:00,J2,0,True,False,False,False,False,False,5,4,4.5
2012-04-06 00:00:00,J2,0,True,False,False,True,False,False,7,7,7
2012-04-06 12:00:00,J2,0,True,False,False,True,False,False,6,5,5.5
2012-04-08 00:00:00,J2,0,False,False,False,False,False,False,0,0,0
2012-04-09 00:00:00,J2,0,False,False,False,False,False,False,0,1,0.5
2012-04-10 00:00:00,J2,2,True,False,False,False,False,False,7,10,8.5
2012-04-19 00:00:00,J2,0,False,True,False,False,False,False,3,0,1.5
2012-04-21 00:00:00,J2,0,False,False,False,True,False,False,1,3,2
2012-04-21 08:00:00,J2,2,False,False,False,False,False,False,4,10,7
2012-04-21 16:00:00,J2,0,False,False,False,False,False,False,2,2,2
2012-04-22 00:00:00,J2,1,True,False,False,False,False,False,8,9,8.5
2012-04-22 12:00:00,J2,1,False,False,False,True,False,False,4,9,6.5
2012-04-24 00:00:00,J2,0,False,True,False,False,False,False,2,0,1
2012-04-24 12:00:00,J2,0,False,False,False,False,False,False,0,1,0.5
2012-04-27 00:00:00,J2,0,False,True,False,False,False,False,2,0,1
2012-04-28 00:00:00,J2,1,True,False,False,True,False,False,8,10,9
2012-04-29 00:00:00,J2,0,True,False,False,True,False,False,7,8,7.5
2012-04-29 12:00:00,J2,0,True,False,False,False,False,False,6,6,6
2012-04-30 00:00:00,J2,1,True,False,False,False,False,False,10,9,9.5
2012-05-01 00:00:00,J2,1,False,False,False,False,False,False,3,4,3.5
2012-05-01 12:00:00,J2,2,True,False,False,True,False,False,10,10,10
2012-05-05 00:00:00,J2,1,True,False,False,True,False,True,5,7,6
2012-05-09 00:00:00,J2,1,False,True,False,False,False,False,4,0,2
2012-05-10 00:00:00,J2,1,False,False,False,False,False,True,0,0,0
2012-05-10 08:00:00,J2,0,True,False,False,False,False,False,7,5,6
2012-05-10 16:00:00,J2,0,True,False,False,False,False,False,5,6,5.5
2012-05-11 00:00:00,J2,3,True,True,False,False,False,False,10,10,10
2012-05-12 00:00:00,J2,1,True,False,False,False,False,False,7,10,8.5
2012-05-14 00:00:00,J2,2,True,True,False,False,False,False,10,9,9.5
2012-05-14 08:00:00,J2,0,False,False,False,False,False,False,0,1,0.5
2012-05-14 16:00:00,J2,1,True,False,False,False,False,False,8,10,9
2012-05-15 00:00:00,J2,2,False,False,False,False,False,False,4,10,7
2012-05-16 00:00:00,J2,1,True,False,False,True,False,False,9,10,9.5
2012-05-17 00:00:00,J2,2,True,False,False,False,False,False,9,10,9.5
2012-05-18 00:00:00,J2,0,True,False,False,False,False,False,7,4,5.5
2012-05-18 12:00:00,J2,1,False,False,False,False,False,False,1,5,3
2012-05-20 00:00:00,J2,0,True,False,False,False,False,False,5,5,5
2012-05-24 00:00:00,J2,2,False,False,True,False,False,False,10,10,10
2012-05-27 00:00:00,J2,2,False,False,False,False,False,False,2,10,6
2012-05-29 00:00:00,J2,0,False,False,False,False,False,False,2,0,1
2012-06-01 00:00:00,J2,2,True,True,False,False,False,False,10,8,9
2012-06-02 00:00:00,J2,0,False,False,False,False,False,False,1,0,0.5
2012-06-03 00:00:00,J2,2,True,False,False,False,False,False,8,10,9
2012-06-03 12:00:00,J2,0,True,True,False,False,False,False,9,0,4.5
2012-06-05 00:00:00,J2,0,True,False,False,False,False,False,5,5,5
2012-06-08 00:00:00,J2,1,True,True,False,False,False,False,8,5,6.5
2012-06-10 00:00:00,J2,1,False,False,False,False,False,False,2,5,3.5
2012-06-10 08:00:00,J2,2,False,True,False,False,False,False,4,5,4.5
2012-06-10 16:00:00,J2,1,True,True,False,False,False,False,9,3,6
2012-06-14 00:00:00,J2,1,False,False,False,False,False,False,0,6,3
2012-06-15 00:00:00,J2,0,False,True,False,False,False,False,2,0,1
2012-06-15 12:00:00,J2,0,False,False,False,False,False,False,2,1,1.5
2012-06-16 00:00:00,J2,0,False,True,False,True,False,False,4,0,2
2012-06-17 00:00:00,J2,2,True,False,False,True,False,False,10,10,10
2012-06-19 00:00:00,J2,5,True,False,True,False,False,False,10,10,10
2012-06-21 00:00:00,J2,0,True,False,False,True,False,False,8,6,7
2012-06-23 00:00:00,J2,0,True,False,False,False,False,False,7,4,5.5
2012-06-24 00:00:00,J2,1,False,False,False,False,False,False,3,6,4.5
2012-06-28 00:00:00,J2,3,True,False,False,False,False,False,10,10,10
2012-06-28 12:00:00,J2,1,False,False,False,False,False,True,0,1,0.5
2012-07-01 00:00:00,J2,0,True,False,False,True,False,False,8,6,7
2012-07-01 12:00:00,J2,1,True,False,False,False,False,False,9,9,9
2012-11-14 00:00:00,M,0,False,False,False,False,False,False,0,3,1.5
2012-11-14 12:00:00,M,2,False,False,False,False,False,False,9,10,9.5
2012-11-15 00:00:00,M,3,False,False,False,True,False,False,10,10,10
2012-11-15 12:00:00,M,1,False,False,False,False,False,False,6,5,5.5
2012-11-16 00:00:00,M,1,False,False,False,False,False,False,7,5,6
2012-11-16 12:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2012-11-18 00:00:00,M,1,True,True,False,False,False,False,10,4,7
2012-11-19 00:00:00,M,0,False,False,False,False,True,False,2,6,4
2012-11-20 00:00:00,M,1,False,False,False,False,True,False,8,10,9
2012-11-22 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2012-11-24 00:00:00,M,0,True,False,False,False,False,False,8,5,6.5
2012-11-25 00:00:00,M,1,False,False,False,False,False,False,6,6,6
2012-11-26 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2012-11-26 12:00:00,M,1,False,False,False,False,False,False,6,6,6
2012-11-27 00:00:00,M,1,False,False,False,False,False,False,4,5,4.5
2012-11-29 00:00:00,M,0,False,False,False,False,True,False,2,7,4.5
2012-12-02 00:00:00,M,1,False,False,False,False,True,False,7,10,8.5
2012-12-03 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2012-12-03 12:00:00,M,2,True,False,False,False,False,False,10,10,10
2012-12-05 00:00:00,M,0,True,True,False,False,False,False,10,0,5
2012-12-06 00:00:00,M,1,True,True,False,False,False,False,10,4,7
2012-12-06 12:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2012-12-07 00:00:00,M,2,True,False,False,True,False,False,10,10,10
2012-12-08 00:00:00,M,1,False,False,False,False,False,False,7,6,6.5
2012-12-08 12:00:00,M,0,False,False,False,False,False,False,1,1,1
2012-12-09 00:00:00,M,0,True,True,False,False,False,False,10,1,5.5
2012-12-09 08:00:00,M,0,False,False,False,False,False,False,0,0,0
2012-12-09 16:00:00,M,0,True,False,False,False,False,False,6,5,5.5
2012-12-10 00:00:00,M,0,False,False,False,False,False,False,1,1,1
2012-12-11 00:00:00,M,1,False,False,False,False,False,False,4,5,4.5
2012-12-12 00:00:00,M,1,False,False,False,False,False,False,5,5,5
2012-12-12 12:00:00,M,0,True,False,False,False,False,False,6,3,4.5
2012-12-15 00:00:00,M,0,True,True,False,False,False,False,10,0,5
2012-12-15 12:00:00,M,1,True,False,False,False,False,False,10,10,10
2012-12-16 00:00:00,M,1,True,False,False,False,False,False,10,9,9.5
2012-12-17 00:00:00,M,0,True,False,False,False,False,False,7,4,5.5
2012-12-17 08:00:00,M,0,True,False,True,False,False,False,10,10,10
2012-12-17 16:00:00,M,0,False,False,False,False,True,False,0,9,4.5
2012-12-18 00:00:00,M,0,True,False,True,False,False,False,10,10,10
2012-12-18 12:00:00,M,2,False,False,False,False,False,False,10,9,9.5
2012-12-19 00:00:00,M,0,True,False,False,False,False,False,6,5,5.5
2012-12-22 00:00:00,M,1,False,False,False,False,True,False,8,10,9
2012-12-22 06:00:00,M,1,False,False,False,False,False,False,5,4,4.5
2012-12-22 12:00:00,M,0,True,False,False,False,False,False,8,5,6.5
2012-12-22 18:00:00,M,1,True,False,False,False,False,False,10,10,10
2012-12-23 00:00:00,M,1,True,True,False,False,False,False,10,3,6.5
2012-12-23 08:00:00,M,0,True,False,False,False,False,False,5,2,3.5
2012-12-23 16:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2012-12-24 00:00:00,M,1,False,False,False,False,False,False,5,4,4.5
2012-12-25 00:00:00,M,1,False,False,False,False,False,False,5,4,4.5
2012-12-25 12:00:00,M,0,True,False,False,False,False,False,7,3,5
2012-12-26 00:00:00,M,0,True,True,False,False,False,False,9,0,4.5
2012-12-27 00:00:00,M,2,True,True,False,False,False,False,10,9,9.5
2012-12-28 00:00:00,M,2,True,False,False,False,False,False,10,10,10
2012-12-28 12:00:00,M,1,False,True,False,True,False,False,10,4,7
2012-12-31 00:00:00,M,1,False,True,False,False,False,False,5,1,3
2013-01-03 00:00:00,M,1,False,False,True,False,False,False,10,10,10
2013-01-04 00:00:00,M,1,False,True,False,False,False,False,7,1,4
2013-01-04 12:00:00,M,1,False,False,False,False,False,False,4,7,5.5
2013-01-06 00:00:00,M,3,False,False,False,True,False,False,10,10,10
2013-01-10 00:00:00,M,0,True,False,False,False,True,False,10,10,10
2013-01-11 00:00:00,M,3,False,False,False,False,False,False,10,10,10
2013-01-12 00:00:00,M,1,True,False,False,False,False,False,10,10,10
2013-01-12 12:00:00,M,0,True,True,False,False,False,False,10,0,5
